user_id	stime	movie_id	movie_name
17661	2015-04-11 17:20:00+03	6619	Форсаж 7
17661	2015-04-07 20:35:00+03	6636	Битва за Севастополь
17661	2015-03-29 19:00:00+03	6228	Призрак
17661	2015-03-05 21:20:00+03	6324	Духless 2
17661	2015-02-28 21:40:00+03	6286	Батальонъ
17661	2014-11-15 13:30:00+03	3782	Интерстеллар
17661	2014-11-01 18:15:00+03	4772	Ярость
17661	2014-11-01 18:30:00+03	4772	Ярость
17661	2014-10-26 20:10:00+03	4738	Город героев
17661	2014-10-12 15:40:00+04	4786	Семейка монстров
17661	2014-05-17 14:50:00+04	3784	Годзилла
17661	2014-04-26 16:35:00+04	2981	Новый Человек-паук. Высокое напряжение
17661	2014-04-04 21:20:00+04	3717	Нимфоманка: Часть 2
17661	2014-03-09 12:40:00+04	2883	300 спартанцев: Расцвет империи
17661	2014-03-03 19:00:00+04	3716	Нимфоманка: Часть 1
17661	2013-12-30 10:15:00+04	2612	Ёлки 3
17781	2014-05-17 23:20:00+04	3784	Годзилла
17982	2015-10-09 23:10:00+03	7439	Прогулка
17982	2015-10-03 16:30:00+03	7422	Стажер
17982	2015-09-25 23:00:00+03	7292	Эверест
17982	2015-07-02 14:45:00+03	6999	Терминатор: Генезис
17982	2015-04-17 20:30:00+03	6190	Территория
17982	2015-04-03 18:20:00+03	6636	Битва за Севастополь
17982	2015-01-09 20:55:00+03	6053	Большие глаза
17982	2015-01-05 19:05:00+03	2861	Седьмой сын
17982	2014-12-04 20:40:00+03	4753	Магия лунного света
17982	2014-11-17 19:30:00+03	4725	Судья
17982	2014-10-13 19:20:00+04	4753	Магия лунного света
17982	2015-11-01 10:20:00+03	7626	МУЛЬТ в кино. Выпуск №17
17982	2014-09-05 21:30:00+04	5444	Сигнал
17982	2014-07-25 01:10:00+04	3853	Домашнее видео
17982	2014-07-16 22:30:00+04	4221	Миллион способов потерять голову
17982	2014-06-29 17:40:00+04	3329	Под маской жиголо
17982	2014-07-25 21:10:00+04	4244	Планета обезьян: Революция
17982	2014-06-04 20:50:00+04	3743	Люди Икс: Дни минувшего будущего
17991	2015-10-16 21:40:00+03	7435	Багровый пик
17991	2015-06-20 20:20:00+03	6855	Мир Юрского периода
17991	2015-01-03 22:10:00+03	5435	Чем дальше в лес
17991	2015-01-02 20:40:00+03	2861	Седьмой сын
17991	2014-12-12 21:15:00+03	5416	Хоббит: Битва пяти воинств
17991	2014-07-26 20:00:00+04	4286	Геракл
17991	2014-06-16 17:10:00+04	3788	Грань будущего
18044	2015-10-22 18:30:00+03	7495	Монстры на каникулах 2
18044	2015-10-20 22:35:00+03	7435	Багровый пик
18044	2015-06-20 11:40:00+03	6932	Головоломка
18160	2015-10-09 16:30:00+03	7067	Марсианин
18160	2015-10-05 09:50:00+03	7292	Эверест
18160	2015-10-01 19:05:00+03	7479	Воин
18324	2015-09-29 08:25:00+03	7337	Бегущий в лабиринте: Испытание огнем
18324	2015-02-11 06:50:00+03	3783	Восхождение Юпитер
18324	2014-12-15 05:00:00+03	5416	Хоббит: Битва пяти воинств
18552	2015-08-21 16:30:00+03	7063	Миссия невыполнима: Племя изгоев
18552	2015-07-11 20:15:00+03	6999	Терминатор: Генезис
18552	2015-02-22 21:50:00+03	6296	Игра в имитацию
18618	2015-10-14 12:30:00+03	7437	Пэн: Путешествие в Нетландию
18618	2015-10-11 13:15:00+03	7067	Марсианин
18618	2015-09-29 16:50:00+03	7292	Эверест
18618	2015-09-26 19:40:00+03	7422	Стажер
18618	2015-09-20 19:00:00+03	7337	Бегущий в лабиринте: Испытание огнем
18618	2015-09-14 17:40:00+03	7053	Пиковая дама: Черный обряд
18618	2015-08-27 15:40:00+03	7288	Каникулы
18618	2015-08-21 14:20:00+03	7021	Синистер 2
18618	2015-08-14 16:50:00+03	7066	Агенты А.Н.К.Л.
18618	2015-07-20 10:50:00+03	7041	Человек-муравей
18618	2015-07-11 15:00:00+03	6668	Миньоны
18618	2015-03-10 17:30:00+03	6336	Робот по имени Чаппи
18618	2015-02-20 17:40:00+03	4788	Kingsman: Секретная служба
18618	2015-02-11 16:50:00+03	4775	Приключения Паддингтона
18618	2015-01-27 19:00:00+03	4775	Приключения Паддингтона
18618	2014-12-13 13:05:00+03	5416	Хоббит: Битва пяти воинств
18618	2014-11-20 21:30:00+03	4773	Голодные игры: Сойка-пересмешница. Часть I
18618	2014-11-16 14:35:00+03	5867	Уиджи: Доска Дьявола
18618	2014-10-28 17:10:00+03	4738	Город героев
18618	2014-10-20 15:00:00+04	5648	Страховщик
18618	2014-10-11 19:20:00+04	4728	Дракула
18618	2014-10-07 19:45:00+04	4288	Исчезнувшая
18618	2014-10-01 16:25:00+04	3816	Корпоратив
18618	2014-09-19 21:20:00+04	3816	Корпоратив
18711	2015-10-18 13:25:00+03	7439	Прогулка
18711	2015-10-11 15:10:00+03	7067	Марсианин
18711	2015-09-04 20:55:00+03	7330	128 ударов сердца в минуту
18711	2015-08-09 11:55:00+03	7063	Миссия невыполнима: Племя изгоев
18711	2015-08-02 18:45:00+03	7055	Вне/себя
18711	2015-07-30 17:10:00+03	7038	Этот неловкий момент
18711	2015-07-26 13:00:00+03	7041	Человек-муравей
18711	2015-07-04 14:40:00+03	6932	Головоломка
18711	2015-06-13 15:05:00+03	6855	Мир Юрского периода
18711	2015-05-28 16:15:00+03	6799	Разлом Сан-Андреас
18711	2015-05-09 16:50:00+03	6708	А зори здесь тихие...
18711	2015-04-23 16:50:00+03	5960	Мстители: Эра Альтрона
18711	2015-01-03 11:25:00+03	5469	Джон Уик
18711	2014-06-26 16:05:00+04	3818	Трансформеры: Эпоха истребления
18711	2014-04-05 19:30:00+04	3434	Первый мститель: Другая война
18711	2014-03-30 18:10:00+04	3510	Ной
18711	2014-01-24 16:10:00+04	2914	Спасти мистера Бэнкса
18711	2014-01-06 14:20:00+04	3004	Невероятная жизнь Уолтера Митти
18711	2013-12-18 15:40:00+04	2938	Хоббит: Пустошь Смауга
18711	2013-12-15 13:40:00+04	3179	12 лет рабства
18818	2015-10-11 18:30:00+03	7067	Марсианин
18818	2015-09-02 18:45:00+03	7066	Агенты А.Н.К.Л.
18818	2015-07-23 11:05:00+03	7041	Человек-муравей
18818	2015-07-22 10:30:00+03	6932	Головоломка
18818	2015-07-16 11:40:00+03	7041	Человек-муравей
18818	2015-05-21 15:45:00+03	5417	Безумный Макс: Дорога ярости
18818	2015-04-23 17:35:00+03	5960	Мстители: Эра Альтрона
18818	2015-04-22 19:05:00+03	6190	Территория
18818	2014-11-14 16:40:00+03	3782	Интерстеллар
18964	2015-10-16 13:45:00+03	7437	Пэн: Путешествие в Нетландию
18964	2015-07-22 20:40:00+03	6668	Миньоны
18964	2015-06-27 22:35:00+03	6932	Головоломка
18964	2015-06-24 21:10:00+03	6855	Мир Юрского периода
18964	2015-06-10 10:20:00+03	6742	Хранитель луны
18964	2014-06-02 17:40:00+04	3655	Малефисента
18964	2015-05-16 13:55:00+03	5960	Мстители: Эра Альтрона
19038	2015-09-07 17:45:00+03	7401	Атака титанов. Фильм первый: Жестокий мир
19038	2015-08-04 15:45:00+03	6999	Терминатор: Генезис
19038	2015-08-04 22:00:00+03	7041	Человек-муравей
19038	2015-06-14 21:15:00+03	6855	Мир Юрского периода
19038	2015-02-15 18:20:00+03	3783	Восхождение Юпитер
19038	2015-01-21 19:40:00+03	4721	Исход: Цари и боги
19038	2015-01-21 16:30:00+03	6193	Заложница 3
19038	2014-10-10 18:20:00+04	4768	Александр и ужасный, кошмарный, нехороший, очень плохой день
19038	2014-05-28 20:05:00+04	3743	Люди Икс: Дни минувшего будущего
19038	2014-04-06 22:10:00+04	3434	Первый мститель: Другая война
19171	2015-10-15 21:00:00+03	7459	TheatreHD: Гамлет: Камбербэтч
19171	2015-05-17 11:10:00+03	5417	Безумный Макс: Дорога ярости
19171	2015-02-27 18:25:00+03	4788	Kingsman: Секретная служба
19171	2015-02-18 20:00:00+03	6296	Игра в имитацию
19171	2015-02-22 19:00:00+03	5995	TheatreHD: Буря. Пламмер
19171	2015-01-21 19:40:00+03	6053	Большие глаза
19171	2014-12-29 19:35:00+03	5790	Звездная карта
19171	2014-10-15 19:40:00+04	4288	Исчезнувшая
19171	2014-06-07 19:00:00+04	4115	Повар на колесах
19392	2015-10-17 23:00:00+03	7439	Прогулка
19392	2015-10-13 22:10:00+03	7067	Марсианин
19392	2015-09-24 19:35:00+03	7422	Стажер
19392	2015-09-22 21:40:00+03	7292	Эверест
19392	2015-09-19 22:30:00+03	7287	Девушка без комплексов
19392	2015-09-18 21:40:00+03	7337	Бегущий в лабиринте: Испытание огнем
19392	2015-09-12 11:00:00+03	7288	Каникулы
19392	2015-08-01 12:35:00+03	5418	Пиксели
19392	2015-06-07 21:20:00+03	6871	Шпион
19392	2015-05-08 19:30:00+03	6765	Мисс Переполох
19392	2015-04-25 21:25:00+03	6732	Страшная воля богов
19392	2015-05-12 19:00:00+03	6765	Мисс Переполох
19392	2015-02-28 11:10:00+03	6380	Простушка
19392	2015-02-22 12:45:00+03	6331	Шрам
19392	2015-02-19 22:45:00+03	6326	Овечка Долли была злая и рано умерла
19392	2014-10-28 20:25:00+03	4738	Город героев
19392	2014-10-26 10:20:00+03	4771	Пряности и страсти
19392	2014-09-11 20:30:00+04	4048	Люси
19392	2014-08-28 21:20:00+04	3751	Избави нас от лукавого
19392	2015-09-19 13:35:00+03	6932	Головоломка
19392	2015-09-05 13:25:00+03	7333	Хитмэн: Агент 47
19392	2015-08-16 22:00:00+03	7066	Агенты А.Н.К.Л.
19392	2015-07-31 21:20:00+03	7063	Миссия невыполнима: Племя изгоев
19392	2015-08-23 15:25:00+03	7066	Агенты А.Н.К.Л.
19392	2014-05-31 15:50:00+04	3655	Малефисента
19392	2014-05-17 00:45:00+04	4011	Кухня в Париже
19613	2015-10-11 11:30:00+03	7067	Марсианин
19613	2015-09-27 12:25:00+03	7422	Стажер
19613	2015-08-08 12:00:00+03	7063	Миссия невыполнима: Племя изгоев
19613	2015-07-12 18:15:00+03	6668	Миньоны
19613	2015-07-04 11:05:00+03	7001	Супер Майк XXL
19613	2015-07-04 10:45:00+03	6999	Терминатор: Генезис
19613	2015-05-24 12:00:00+03	6784	Земля будущего
19613	2015-05-17 10:50:00+03	5417	Безумный Макс: Дорога ярости
19613	2015-05-01 17:20:00+03	6619	Форсаж 7
19613	2015-04-24 20:00:00+03	5960	Мстители: Эра Альтрона
19613	2015-02-23 10:40:00+03	4788	Kingsman: Секретная служба
19613	2015-02-14 20:50:00+03	4785	Пятьдесят оттенков серого
19613	2015-02-08 12:20:00+03	3783	Восхождение Юпитер
19613	2015-01-31 11:30:00+03	4096	Ёлки Лохматые
19613	2015-01-08 13:50:00+03	6002	Мамы 3
19613	2015-01-01 13:45:00+03	4262	Ёлки 1914
19613	2014-12-21 14:10:00+03	5416	Хоббит: Битва пяти воинств
19613	2014-11-23 11:30:00+03	4773	Голодные игры: Сойка-пересмешница. Часть I
19613	2014-06-22 14:25:00+04	3788	Грань будущего
19638	2015-09-19 19:30:00+03	7337	Бегущий в лабиринте: Испытание огнем
19638	2015-08-30 17:40:00+03	7069	Фантастическая четверка
19638	2015-07-11 21:35:00+03	7001	Супер Майк XXL
19638	2015-06-01 19:35:00+03	6799	Разлом Сан-Андреас
19638	2015-05-23 19:00:00+03	6784	Земля будущего
19638	2015-01-01 19:25:00+03	4721	Исход: Цари и боги
19638	2014-11-12 19:50:00+03	3782	Интерстеллар
19638	2014-09-27 18:20:00+04	4609	Бегущий в лабиринте
19638	2014-06-19 16:15:00+04	3790	Смешанные
19657	2015-09-10 19:30:00+03	7334	Рики и Флэш
19657	2015-07-09 17:40:00+03	6668	Миньоны
19657	2015-05-17 18:40:00+03	6777	Джеки в царстве женщин
19657	2015-03-14 19:55:00+03	4788	Kingsman: Секретная служба
19657	2015-03-09 19:40:00+03	6246	Золушка
19657	2015-02-28 21:15:00+03	6313	Вселенная Стивена Хокинга
19657	2015-02-14 16:00:00+03	6211	Дикие истории
19657	2015-02-05 19:00:00+03	6302	Развод по-французски
19657	2015-02-04 21:50:00+03	4747	Бёрдмэн
19657	2015-01-16 21:40:00+03	4782	Ночь в музее: Секрет гробницы
19657	2014-12-14 13:10:00+03	5763	Путешествие Гектора в поисках счастья
19657	2014-11-08 22:25:00+03	3782	Интерстеллар
19657	2014-11-01 19:10:00+03	5567	Обитель проклятых
19657	2014-10-29 19:00:00+03	4738	Город героев
19657	2014-10-21 19:20:00+04	4753	Магия лунного света
19657	2014-06-21 20:15:00+04	3790	Смешанные
19657	2014-06-02 19:45:00+04	3655	Малефисента
19657	2014-05-16 19:05:00+04	3333	Двойник
19657	2015-10-14 23:40:00+03	7067	Марсианин
19875	2015-08-22 23:30:00+03	7021	Синистер 2
19875	2014-06-04 22:40:00+04	3743	Люди Икс: Дни минувшего будущего
20241	2015-10-18 09:40:00+03	7067	Марсианин
20241	2015-10-04 10:40:00+03	7422	Стажер
20241	2015-07-14 08:55:00+03	6668	Миньоны
20241	2015-07-13 11:50:00+03	6999	Терминатор: Генезис
20241	2015-06-20 14:10:00+03	6799	Разлом Сан-Андреас
20241	2015-05-23 14:50:00+03	5417	Безумный Макс: Дорога ярости
20241	2015-04-19 13:50:00+03	6636	Битва за Севастополь
20241	2014-12-14 11:05:00+03	6026	Хоббит: Битва пяти воинств (48 кадров)
20241	2014-08-06 16:20:00+04	4021	Стражи Галактики
20241	2014-06-18 08:55:00+04	4075	Как приручить дракона 2
20241	2014-06-09 12:00:00+04	3788	Грань будущего
20241	2014-06-09 16:10:00+04	3743	Люди Икс: Дни минувшего будущего
20241	2013-12-31 12:10:00+04	3657	Хоббит: Пустошь Смауга (48 кадров)
20831	2015-10-31 11:10:00+03	7504	Последний охотник на ведьм
20831	2015-11-01 10:20:00+03	7495	Монстры на каникулах 2
20831	2015-09-19 11:00:00+03	7337	Бегущий в лабиринте: Испытание огнем
20831	2015-09-13 10:30:00+03	6778	Необыкновенное путешествие Серафимы
20831	2015-08-13 21:20:00+03	7066	Агенты А.Н.К.Л.
20831	2015-08-08 11:00:00+03	7063	Миссия невыполнима: Племя изгоев
20831	2015-08-01 10:30:00+03	7055	Вне/себя
20831	2015-07-25 11:10:00+03	5418	Пиксели
20831	2015-07-18 12:20:00+03	7041	Человек-муравей
20831	2015-07-11 11:00:00+03	6668	Миньоны
20831	2015-07-12 11:00:00+03	6668	Миньоны
20831	2015-05-30 10:10:00+03	6799	Разлом Сан-Андреас
20831	2015-05-23 11:00:00+03	6784	Земля будущего
20831	2015-05-16 11:00:00+03	5417	Безумный Макс: Дорога ярости
20831	2015-03-21 10:50:00+03	6436	Дом
20831	2015-02-26 20:10:00+03	6356	Фокус
20831	2015-02-12 19:20:00+03	4788	Kingsman: Секретная служба
20831	2015-02-05 19:50:00+03	3783	Восхождение Юпитер
20831	2015-01-25 11:40:00+03	6013	Ограбление по-американски
20831	2015-01-24 12:50:00+03	4775	Приключения Паддингтона
20831	2015-01-08 19:45:00+03	2861	Седьмой сын
20831	2015-01-08 11:20:00+03	4782	Ночь в музее: Секрет гробницы
20831	2015-01-03 19:40:00+03	5469	Джон Уик
20831	2015-01-01 16:50:00+03	5437	Три богатыря: Ход конем
20831	2014-12-20 11:40:00+03	5972	Астерикс: Земля Богов
20831	2014-11-30 15:10:00+03	5527	Пингвины Мадагаскара
20831	2014-09-27 15:20:00+04	4786	Семейка монстров
20831	2014-09-18 19:40:00+04	4609	Бегущий в лабиринте
21763	2015-10-23 21:35:00+03	7432	Легенда
21763	2015-10-16 21:50:00+03	7067	Марсианин
21763	2015-10-02 21:35:00+03	7292	Эверест
21763	2015-08-07 21:25:00+03	7063	Миссия невыполнима: Племя изгоев
21763	2015-07-18 22:50:00+03	5413	Убрать из друзей
21763	2015-06-26 22:30:00+03	6950	Третий лишний 2
21763	2015-06-11 18:40:00+03	6855	Мир Юрского периода
21763	2015-05-17 18:00:00+03	5417	Безумный Макс: Дорога ярости
21763	2015-02-14 22:20:00+03	4785	Пятьдесят оттенков серого
21763	2015-01-02 17:40:00+03	4721	Исход: Цари и боги
21763	2014-07-24 20:50:00+04	4244	Планета обезьян: Революция
21763	2014-06-27 22:40:00+04	3818	Трансформеры: Эпоха истребления
21794	2015-08-26 22:10:00+03	7284	Иррациональный человек
21794	2015-05-04 21:50:00+03	6619	Форсаж 7
21794	2015-03-19 22:05:00+03	4788	Kingsman: Секретная служба
21794	2015-03-10 18:10:00+03	6324	Духless 2
21937	2015-10-22 18:05:00+03	7495	Монстры на каникулах 2
21937	2015-10-11 20:30:00+03	7067	Марсианин
21937	2015-10-05 21:50:00+03	7422	Стажер
21937	2015-09-18 21:00:00+03	7337	Бегущий в лабиринте: Испытание огнем
21937	2015-08-30 18:10:00+03	7288	Каникулы
21937	2015-08-26 19:00:00+03	7361	Обыкновенное сердце
21937	2015-08-22 19:25:00+03	7056	Подарок
21937	2015-08-02 20:20:00+03	7063	Миссия невыполнима: Племя изгоев
21937	2015-07-18 18:50:00+03	7041	Человек-муравей
21937	2015-07-19 16:45:00+03	4370	Соль Земли
21937	2015-07-10 21:15:00+03	7054	Citizenfour: Правда Сноудена
21937	2015-07-09 22:50:00+03	6668	Миньоны
21937	2015-07-08 15:50:00+03	6999	Терминатор: Генезис
21937	2015-06-13 21:50:00+03	6855	Мир Юрского периода
21937	2015-06-11 20:25:00+03	6871	Шпион
21937	2015-05-30 18:00:00+03	6799	Разлом Сан-Андреас
21937	2015-05-26 20:00:00+03	6784	Земля будущего
21937	2015-05-19 16:30:00+03	5417	Безумный Макс: Дорога ярости
21937	2015-04-25 01:55:00+03	5960	Мстители: Эра Альтрона
21937	2015-03-13 13:00:00+03	6428	Камчатка
21937	2015-02-25 15:20:00+03	4747	Бёрдмэн
21937	2015-02-23 20:40:00+03	4788	Kingsman: Секретная служба
21937	2015-02-21 14:25:00+03	6286	Батальонъ
21937	2015-02-07 16:50:00+03	6296	Игра в имитацию
21937	2015-01-16 15:00:00+03	6210	Вызов бездне 3D
21937	2015-01-12 19:15:00+03	5682	TheatreHD: Щелкунчик
21937	2015-01-10 19:00:00+03	5779	Балетные мальчики
21937	2015-01-08 19:50:00+03	4782	Ночь в музее: Секрет гробницы
21937	2015-01-07 16:35:00+03	5437	Три богатыря: Ход конем
21937	2015-01-07 13:30:00+03	4263	Снежная королева 2: Перезаморозка
21937	2015-01-06 16:30:00+03	2861	Седьмой сын
21937	2015-01-05 17:25:00+03	4262	Ёлки 1914
21937	2015-01-04 21:30:00+03	4721	Исход: Цари и боги
21937	2015-01-02 15:45:00+03	5435	Чем дальше в лес
21937	2014-11-29 18:05:00+03	4773	Голодные игры: Сойка-пересмешница. Часть I
21937	2014-11-29 14:30:00+03	5527	Пингвины Мадагаскара
21937	2014-11-13 20:20:00+03	5768	Как украсть бриллиант
21937	2014-11-11 15:35:00+03	3782	Интерстеллар
21937	2014-10-30 19:50:00+03	4772	Ярость
21937	2014-10-29 16:15:00+03	5567	Обитель проклятых
21937	2014-10-23 21:40:00+04	4728	Дракула
21937	2014-10-16 20:25:00+04	5571	Солнечный удар
22072	2015-08-14 22:20:00+03	7066	Агенты А.Н.К.Л.
22072	2015-08-05 22:15:00+03	7055	Вне/себя
22072	2015-08-01 22:00:00+03	7063	Миссия невыполнима: Племя изгоев
22072	2015-07-18 22:20:00+03	7041	Человек-муравей
22072	2015-06-12 21:35:00+03	6855	Мир Юрского периода
22072	2015-05-29 22:40:00+03	6799	Разлом Сан-Андреас
22072	2015-05-24 22:45:00+03	6784	Земля будущего
22072	2015-05-17 16:50:00+03	5417	Безумный Макс: Дорога ярости
22072	2015-04-11 20:40:00+03	6619	Форсаж 7
22072	2015-03-22 22:55:00+03	6378	Дивергент, глава 2: Инсургент 
22072	2015-03-14 23:05:00+03	6356	Фокус
22072	2015-03-06 22:35:00+03	6336	Робот по имени Чаппи
22072	2015-03-01 21:15:00+03	3783	Восхождение Юпитер
22072	2015-02-24 23:10:00+03	6296	Игра в имитацию
22072	2015-02-21 21:50:00+03	4788	Kingsman: Секретная служба
22072	2015-02-14 16:10:00+03	4785	Пятьдесят оттенков серого
22072	2015-01-01 21:25:00+03	2861	Седьмой сын
22072	2015-01-02 21:10:00+03	4721	Исход: Цари и боги
22072	2014-08-03 19:25:00+04	4021	Стражи Галактики
22072	2014-07-27 21:05:00+04	4244	Планета обезьян: Революция
22072	2014-07-24 22:55:00+04	4286	Геракл
22072	2014-07-13 21:55:00+04	3745	Превосходство
22072	2014-07-05 21:40:00+04	3818	Трансформеры: Эпоха истребления
22321	2015-10-24 18:15:00+03	7439	Прогулка
22321	2015-10-10 13:45:00+03	7067	Марсианин
22321	2015-08-15 13:00:00+03	7066	Агенты А.Н.К.Л.
22321	2015-07-18 21:40:00+03	7041	Человек-муравей
22321	2015-07-04 20:20:00+03	6999	Терминатор: Генезис
22321	2015-06-13 11:10:00+03	6855	Мир Юрского периода
22321	2015-05-17 12:45:00+03	5417	Безумный Макс: Дорога ярости
22321	2015-04-25 10:30:00+03	5960	Мстители: Эра Альтрона
22321	2015-03-08 12:30:00+03	6336	Робот по имени Чаппи
22321	2015-02-13 21:00:00+03	4788	Kingsman: Секретная служба
22321	2015-02-07 16:45:00+03	3783	Восхождение Юпитер
22330	2015-09-13 00:55:00+03	7287	Девушка без комплексов
22330	2015-08-17 00:30:00+03	7063	Миссия невыполнима: Племя изгоев
22330	2015-08-11 20:00:00+03	6999	Терминатор: Генезис
22330	2015-08-02 00:15:00+03	5418	Пиксели
22330	2015-07-28 21:30:00+03	7050	Виселица
22330	2015-07-30 19:30:00+03	6855	Мир Юрского периода
22481	2015-07-18 20:30:00+03	7041	Человек-муравей
22481	2015-10-09 20:30:00+03	7067	Марсианин
22481	2015-08-23 23:00:00+03	7063	Миссия невыполнима: Племя изгоев
22481	2015-08-13 18:40:00+03	7063	Миссия невыполнима: Племя изгоев
22481	2015-07-04 23:30:00+03	6855	Мир Юрского периода
22481	2015-06-30 20:10:00+03	6932	Головоломка
22595	2015-10-17 18:20:00+03	7432	Легенда
22595	2015-01-02 18:20:00+03	6002	Мамы 3
22595	2014-11-29 15:25:00+03	5527	Пингвины Мадагаскара
22595	2014-07-06 21:10:00+04	3722	Мачо и ботан 2
22595	2014-06-22 19:15:00+04	3790	Смешанные
23337	2015-10-10 11:10:00+03	7439	Прогулка
23337	2015-09-12 17:10:00+03	7066	Агенты А.Н.К.Л.
23337	2015-04-12 21:20:00+03	5794	Как поймать монстра
23337	2015-03-14 18:45:00+03	6336	Робот по имени Чаппи
23337	2015-01-23 23:50:00+03	4747	Бёрдмэн
23337	2014-12-07 19:25:00+03	5979	Патруль времени
23337	2014-11-29 19:55:00+03	5757	Моя госпожа
23337	2014-11-09 18:55:00+03	3782	Интерстеллар
23337	2014-10-18 15:30:00+04	4288	Исчезнувшая
23337	2014-08-24 20:05:00+04	4267	Посвященный
23337	2014-08-12 20:20:00+04	4021	Стражи Галактики
23337	2014-08-03 21:00:00+04	3242	Побудь в моей шкуре
23337	2014-07-18 21:55:00+04	4196	Теорема Зеро
23404	2015-10-17 20:20:00+03	7435	Багровый пик
23404	2015-09-27 20:00:00+03	7066	Агенты А.Н.К.Л.
23404	2015-09-13 20:35:00+03	7333	Хитмэн: Агент 47
23404	2015-08-31 17:45:00+03	7021	Синистер 2
23404	2015-06-26 17:00:00+03	6950	Третий лишний 2
23404	2015-06-26 17:00:00+03	6950	Третий лишний 2
23404	2015-06-21 10:45:00+03	6799	Разлом Сан-Андреас
23404	2015-05-09 17:35:00+03	6619	Форсаж 7
23404	2015-01-25 22:15:00+03	4734	Тупой и еще тупее 2
23404	2015-01-24 22:50:00+03	5469	Джон Уик
23404	2014-12-07 20:30:00+03	3782	Интерстеллар
23404	2014-08-08 10:10:00+04	4599	Черепашки-ниндзя
23404	2014-07-11 20:30:00+04	3745	Превосходство
23404	2014-06-30 22:00:00+04	3788	Грань будущего
23427	2015-10-02 20:00:00+03	7422	Стажер
23427	2015-09-17 10:30:00+03	7337	Бегущий в лабиринте: Испытание огнем
23427	2015-02-14 21:20:00+03	4785	Пятьдесят оттенков серого
23427	2014-09-17 19:30:00+04	4048	Люси
23427	2014-07-19 13:55:00+04	4631	Шаг вперед: Все или ничего
23795	2015-09-17 19:30:00+03	7337	Бегущий в лабиринте: Испытание огнем
23795	2015-03-18 20:00:00+03	6378	Дивергент, глава 2: Инсургент 
23795	2015-02-01 21:45:00+03	4734	Тупой и еще тупее 2
23795	2014-12-02 22:10:00+03	5527	Пингвины Мадагаскара
23795	2014-11-10 22:50:00+03	3782	Интерстеллар
23795	2014-10-25 14:45:00+04	3963	Горько! 2
23795	2014-09-22 22:30:00+04	4609	Бегущий в лабиринте
23795	2014-07-24 00:10:00+04	4286	Геракл
23795	2014-07-24 00:10:00+04	4286	Геракл
23934	2015-09-12 00:20:00+03	7287	Девушка без комплексов
23934	2015-09-10 00:10:00+03	7385	Перевозчик: Наследие
23934	2015-08-28 00:15:00+03	7069	Фантастическая четверка
23934	2015-08-14 00:05:00+03	7066	Агенты А.Н.К.Л.
23934	2015-08-10 21:55:00+03	7041	Человек-муравей
23934	2015-07-26 00:05:00+03	5418	Пиксели
23934	2015-07-04 23:10:00+03	6999	Терминатор: Генезис
23934	2015-10-31 22:05:00+03	7507	Скауты против зомби
23934	2015-11-04 12:15:00+03	7500	Паранормальное явление 5: Призраки
23934	2015-06-01 22:50:00+03	6799	Разлом Сан-Андреас
23934	2015-09-25 19:50:00+03	7431	Спасение
23934	2015-09-15 00:05:00+03	7053	Пиковая дама: Черный обряд
23934	2015-04-22 22:25:00+03	5960	Мстители: Эра Альтрона
23934	2015-04-21 19:50:00+03	6695	Ночной беглец
23934	2015-04-07 00:10:00+03	6652	Женщины против мужчин
23934	2014-11-14 20:10:00+03	5867	Уиджи: Доска Дьявола
23934	2014-11-08 23:00:00+03	3782	Интерстеллар
23934	2014-11-01 22:30:00+03	5567	Обитель проклятых
23934	2014-10-25 20:30:00+04	4738	Город героев
23934	2014-10-25 20:30:00+04	4738	Город героев
23934	2014-10-23 00:05:00+04	3963	Горько! 2
23934	2014-09-11 22:10:00+04	4048	Люси
23934	2014-09-11 22:10:00+04	4048	Люси
24156	2015-08-21 21:20:00+03	7069	Фантастическая четверка
24156	2015-04-26 18:40:00+03	5960	Мстители: Эра Альтрона
24156	2015-03-21 17:05:00+03	6436	Дом
24156	2015-01-07 21:35:00+03	5469	Джон Уик
24156	2015-01-01 21:35:00+03	2861	Седьмой сын
24156	2014-12-07 15:10:00+03	5527	Пингвины Мадагаскара
24156	2014-08-01 22:35:00+04	4021	Стражи Галактики
24156	2014-07-26 19:40:00+04	4244	Планета обезьян: Революция
24156	2014-06-22 15:10:00+04	4075	Как приручить дракона 2
24560	2015-04-12 14:40:00+03	6619	Форсаж 7
24560	2015-08-20 21:20:00+03	7066	Агенты А.Н.К.Л.
24560	2015-07-03 22:30:00+03	6999	Терминатор: Генезис
24560	2015-05-16 13:30:00+03	5417	Безумный Макс: Дорога ярости
24776	2015-10-22 18:35:00+03	7495	Монстры на каникулах 2
24776	2015-09-24 19:45:00+03	7422	Стажер
24776	2015-09-05 18:35:00+03	7288	Каникулы
24776	2015-07-23 21:40:00+03	5418	Пиксели
24776	2015-07-09 22:15:00+03	6668	Миньоны
24776	2015-07-01 21:25:00+03	6932	Головоломка
24776	2015-04-23 18:30:00+03	5960	Мстители: Эра Альтрона
24776	2015-01-18 15:15:00+03	5437	Три богатыря: Ход конем
25062	2015-10-17 19:55:00+03	7465	TheatreHD: Метопера: Отелло
25062	2015-04-25 10:50:00+03	5960	Мстители: Эра Альтрона
25062	2015-02-23 17:00:00+03	4747	Бёрдмэн
